X2024.1	X2024.2	X2024.3	X2024.4	U3047	U3013	U3117	U3056	U3039	U3017	U3071	U3073	U3020	e12A
ENSG00000112941.14_TENT4A	9.2512694599104	9.44851150628431	9.61641691156258	9.3962932890405	9.25417050404228	10.0194205737417	8.50352046192683	9.51915350444254	9.26764344396538	9.63200577266655	9.60830323914254	10.1130152617436	9.9966911369861	9.64573526355157
ENSG00000112964.14_GHR	6.84375008074582	6.98235627958741	6.99017705335755	6.96869491179282	6.3801845685679	5.87732206722348	6.82248041532107	5.88968124369097	10.309164023754	6.81248788217031	6.56490004178911	6.57956190245634	6.02667611630074	7.92166773286857
ENSG00000112972.15_HMGCS1	11.8312775992208	11.6780939762773	11.2934870180801	11.3357490989237	13.8551411199455	12.1410343338224	12.1368230179524	13.5133124099094	12.0012173758648	13.4776223987524	12.5609148941736	12.2164363338591	11.3429008626041	11.663214404652
ENSG00000112977.16_DAP	9.3545410317696	9.58289844754954	10.0207320475182	9.60002430914555	10.9447755642731	11.432704773107	10.7631925067868	10.7007981508039	11.3428571391914	9.91752586734776	11.960944658616	11.3437100611881	11.723837043056	12.4242781883899
ENSG00000112981.5_NME5	8.92112058411259	8.4231163901854	8.43380917048307	8.56156642944853	7.54293565102098	5.95766986836285	6.76518494890066	5.88968124369097	6.77235843603764	6.34598043782994	6.04760468642132	6.39261050039582	6.02667611630074	5.96035029054894
ENSG00000112983.18_BRD8	10.1960242433961	10.4899861497794	10.1979069470374	10.2430374927063	9.94858321539065	10.0503500574032	10.1315173135959	9.95685321996229	10.3839582658081	10.272020571745	10.0146559763929	10.1899094652338	9.64225185027293	10.6543653403644
ENSG00000112984.12_KIF20A	6.09453366899922	6.03289738404188	6.11998698440772	5.99544228952972	10.0038106916156	10.7103723855719	9.86103139486334	9.80772898010064	9.11939994932042	9.48149496101614	10.4414383802801	10.7210316192534	10.9156292552118	11.9211826703278
ENSG00000112992.18_NNT	10.4168824439181	10.7482498377292	10.8664184536085	10.8744221076996	10.8597268658127	11.2541953663227	11.1652997040057	10.6701922477547	10.2116656631021	11.290098885609	10.4448640778815	10.8931571451187	10.3210003937707	11.7573451687938
ENSG00000112996.11_MRPS30	8.53996441695122	8.65517141542662	8.50782312017582	8.68756323641784	8.6829677366958	8.94219891740083	9.00789222241831	8.95157394266724	8.54624616157702	8.40462904433017	9.45308751384453	9.44330386609764	9.31076224629389	9.56901042069975
ENSG00000113013.16_HSPA9	12.2632690047121	12.3588191335197	12.5581979281961	12.4582559971453	12.297947853568	12.2741681863056	11.8995274383199	12.9382736341817	12.2770066533066	11.7868996742485	12.5622280900031	12.7573077306286	12.7463895789378	13.0502224703766
ENSG00000113048.17_MRPS27	10.0038118834989	10.1416828858963	9.88554055092713	9.94042412468184	9.73362592859331	9.75401408345048	9.82695780263907	10.4244527356167	9.52960261988186	9.62357748803158	9.76854413169297	10.53122878207	10.0773852171136	10.4879384577601
ENSG00000113068.10_PFDN1	10.5567357648428	10.3160560011806	10.2022867373512	10.4143297628274	9.4627487235596	9.809362433218	9.35208533733588	10.1401542451973	9.28364172048933	9.28564571087938	9.78127299643496	9.98100152315042	10.0240961784184	10.3763265472897
ENSG00000113070.8_HBEGF	7.72083701752817	7.9300115467572	7.40187423116275	7.59388400834579	7.76381938864936	8.77147508270472	7.87216402020142	10.0806744088022	8.02626188862394	7.22424034238047	9.80104981147571	9.07921862919989	11.1779851887296	7.43136406866297
ENSG00000113083.15_LOX	6.92816219126743	6.8007413757634	6.77532195896329	6.89932397513988	6.88207377167977	6.70915319507894	8.15812243791607	6.47463128000276	9.8139949417409	6.51313144162106	10.4952942514721	6.79721145000436	8.00923270107267	6.53455339575089
ENSG00000113100.10_CDH9	8.44230417006119	8.2566320677314	8.64931524079655	8.36451848505976	5.68284451378311	5.68284451378311	5.68284451378311	5.68284451378311	6.13641175416405	5.68284451378311	6.04760468642132	6.12573412325158	5.96380252521584	6.00311675068021
ENSG00000113108.20_APBB3	9.93702122795915	9.54997839438862	9.38607296852704	9.50178841975746	8.19489080416931	7.93841201287893	8.24559048017814	7.8651210891537	8.17491045034176	8.85319699077494	7.88786182816651	8.14324062600805	7.39363684144809	8.52182049429735
ENSG00000113119.13_TMCO6	7.19471283628286	7.49418182479507	7.23419036444011	7.40505883863183	7.08475813201322	7.77316763728211	6.88956459163014	7.5379749960508	7.12151661874335	7.46043474650345	6.69632392107327	7.57263692587691	7.40284828363992	8.50131674644196
ENSG00000113140.11_SPARC	11.1910230600776	12.0098041255124	11.4426324376543	11.3262539674385	16.5859958135602	15.3053872117625	15.8373345942545	14.8707530606791	15.2455079420783	13.4768072254741	15.3648706620326	14.9007916620128	15.8341244106823	13.3789059709975
ENSG00000113141.18_IK	11.1488090393332	11.0453631296055	10.9692474346831	11.0387847474838	10.4857203735322	10.8674662606349	10.8838415936261	10.5792669298538	10.7938321633849	10.7376122483847	10.7837312767278	11.223986399593	10.7278953636628	12.0406990861334
ENSG00000113161.17_HMGCR	10.993473424686	11.0321556113312	10.7967655811859	10.6664468650698	12.3491234353961	11.5614881543872	11.5568452088196	11.9902502190552	11.1318652902485	12.3316848900363	12.0834450588961	11.9162395380446	11.0286636955247	13.410742256281
ENSG00000113163.19_CERT1	10.5607686774023	10.8650018031896	11.0163795080281	11.0396151733971	9.54478994892751	9.71427959595036	11.324780193984	9.83815150586164	11.4448839484752	12.0371525508981	9.84500741332647	11.1509141053718	10.1965454959258	11.8210802014344
ENSG00000113194.13_FAF2	9.56540948350508	9.60568805082734	9.7443113550905	9.78627597047657	10.1927553748803	10.628309658766	10.3985010611219	10.4991982272284	10.4638090296932	10.00045822039	10.8420229210571	11.5961054388976	10.8134951294571	10.8325031467765
ENSG00000113205.5_PCDHB3	6.90772525427154	6.83345306859867	6.87062634007502	7.10966359588481	8.45671541225807	7.29443543585711	9.67734707404266	8.2086606086815	6.20586950374719	9.38892448103143	7.64067307745176	5.88153238041385	6.419341206608	7.63989182498952
ENSG00000113209.9_PCDHB5	7.5223665135584	7.59576144187016	7.70681711598621	8.11494336136004	6.55232259846936	9.77733625996891	10.914594005515	6.09546456973708	6.13641175416405	6.61275646543679	6.10366258974753	7.09986708957571	9.66858108035453	9.89219088202873
ENSG00000113211.6_PCDHB6	7.36982055207947	7.28254093043188	6.88860463980935	7.26041411126862	6.75531514856722	6.6006754704517	6.50900487997087	6.69690930528054	7.29203624392259	6.91173074560061	8.74830695601854	5.68284451378311	6.07955627300595	9.5146336312023
ENSG00000113212.7_PCDHB7	6.62025166254693	6.99610820606548	6.99017705335755	6.9171198906664	9.38142081838087	9.07694770110932	7.29365822528126	6.98028199465087	9.06013943834527	9.70889562597687	9.14121124819639	6.24176105671346	7.48273141605504	9.9767383541692
ENSG00000113231.14_PDE8B	10.6743045165233	10.4960786192737	10.5829918150735	10.7811554740093	7.63460741503154	6.9606734778365	7.57083846659913	8.09788350132106	9.12830103204238	7.97985353888401	7.69895307360569	8.30335065523807	6.93291662146362	6.44356483382628
ENSG00000113240.13_CLK4	8.1736019108703	8.60642338271791	8.08990964522788	8.23353889024154	8.43080005115553	8.25900017620818	9.00544009353702	8.8448195457481	8.68963097634183	8.86189224331572	8.77428146818476	8.83934760668912	8.26293051675916	7.97596214020027
ENSG00000113248.6_PCDHB15	7.28556911231728	7.71215362063059	7.27220764963521	7.71440635752129	7.46750008079971	7.02393447470394	6.91516217088347	6.39277711302192	6.52296908537997	6.85626849712836	9.39972485458979	8.22807137382918	6.74833004250018	9.02846809825401
ENSG00000113269.14_RNF130	11.3500584078175	11.3386165162088	11.2220607877238	11.2665132153444	9.97646258413928	10.5147636031777	10.2666355403398	10.2269121398882	9.91848014503199	10.9693694558723	9.67612662062109	10.1168322409375	10.5425703576391	10.8158014976174
ENSG00000113272.14_THG1L	7.31433030227591	7.69723745871636	7.3446961468156	7.65093815249868	7.77605218514212	8.17491276462289	7.91620837540728	8.22976909538557	8.0649942081009	8.20648255276136	8.19988684007876	7.7714868380535	8.50075969713432	8.65051517511921
ENSG00000113273.17_ARSB	7.93656418848524	8.21163972446057	8.2203776160259	8.16614996466298	9.26246570834036	9.34695434549702	9.51197196896744	9.79054432346947	9.30730693303878	8.92958732273412	9.6001084210206	9.3356391717375	10.1636720164938	10.0136626346002
ENSG00000113282.14_CLINT1	9.2973751271404	10.0129170381308	9.9232092871676	9.99120340736312	10.1949128649604	10.5321947513394	10.2222944567882	10.4355289824589	10.3101355100555	9.76205179991118	11.0413687533404	10.7942741447936	10.8259850698727	11.0204620900025
ENSG00000113296.14_THBS4	8.05241872139542	8.92273919461562	8.70044962129254	8.70466936450562	8.26413634888721	7.97247278196509	7.78535609588518	7.60713449280526	7.87556310739928	8.14483594256135	6.8281938116973	6.94602058628332	6.7136859505402	6.27899957864761
ENSG00000113300.13_CNOT6	8.34361722775476	9.13448666163365	9.05376621478769	9.11471178202749	10.1422174899712	10.2197272788003	10.1797815838139	10.3735263964115	9.95996823559741	10.1706244703384	9.9725034970348	10.2879307335763	10.030866470737	9.95282097941361
ENSG00000113312.12_TTC1	10.876526034572	10.7584192697429	10.5649798082276	10.6941465724681	9.64469586676725	9.92242038549591	9.68040603293425	9.62777149503857	9.55941385112878	9.09078209924649	9.9725034970348	9.56784635048014	9.80295242505777	10.3055316455654
ENSG00000113318.11_MSH3	8.36266826487578	8.34239794938141	8.3716016685021	8.5521150982283	8.93350223318574	9.25216659077006	9.20005008955487	8.52536593248993	8.92595429301098	8.22490051449991	8.77060013603384	9.20481529272116	9.19682740563166	9.024917908085
ENSG00000113319.13_RASGRF2	11.2587433000781	11.3709950115712	11.604460772238	11.5594637213043	6.90811422063927	6.2937283565785	6.79427222425265	6.4211605188935	8.769092467966	6.46932582304727	6.43560909945085	6.51489256038635	6.46900701837341	6.68976086192589
ENSG00000113327.17_GABRG2	11.634423271147	11.925132481351	11.6956730954499	12.1634633832177	5.68284451378311	5.87732206722348	6.10013591276612	5.68284451378311	5.86864765685139	5.68284451378311	5.68284451378311	6.02644138952607	6.12603574422007	6.45954595797455
ENSG00000113328.19_CCNG1	8.5455004114759	9.19857742816672	9.46624163430953	9.11471178202749	9.96512277368536	9.46105977593639	10.7044821004239	10.480070619154	10.4373851839613	10.4336483432899	9.98355134261721	10.0411773038693	9.78702947798775	11.9336602970089
ENSG00000113356.13_POLR3G	7.62550849464289	7.30342055629973	7.09733989048698	7.04930765521311	7.37873592559038	7.35078948395718	7.18137478681837	7.49270569116642	7.40120414229089	6.96427159447103	8.01516080506189	8.75599142284611	8.69332644145222	9.44493906896655
ENSG00000113360.17_DROSHA	9.89284007040994	10.114196146785	9.98387275344027	10.1413485662778	10.0013459197237	10.5503180731313	10.2254327993206	10.321925133613	10.0336369082681	10.2514326535081	10.4471433532681	10.4579565413618	10.2829694889783	10.7718684432478
ENSG00000113361.13_CDH6	8.27140639630507	8.28582245810575	8.06356048120242	8.22754892593499	10.1309917579961	10.972626903828	9.81170497444656	12.1883248182471	8.38256138047212	9.90785412923052	8.74079644120623	6.16762909861401	10.2908820354016	5.90954319936063
ENSG00000113368.12_LMNB1	7.34240162677022	7.25049821712774	7.44572895005659	7.37052468856101	11.2787144742006	12.2782472414178	11.2012940608118	12.1407907255188	10.5427689093354	11.7868996742485	10.7774081580736	11.807300218285	12.0871278972322	11.8667301850896
ENSG00000113369.9_ARRDC3	8.30470249306735	8.82501041005385	10.192046386442	9.91525155702172	9.65415599142788	11.6656558059177	10.4187405469444	9.14628124487277	9.73067177874676	9.37892701037342	9.96615204798109	10.0100366139183	10.2920088529725	10.0948968815816
ENSG00000113384.14_GOLPH3	9.52730953946292	10.1648315175286	9.95818749411782	10.0319102286807	9.96385724586619	10.5990117304515	10.3340791596249	10.6906682945563	10.2189273418683	10.1935307011114	10.772874587723	10.6045759772544	10.4487284977834	10.8107019184219
ENSG00000113387.12_SUB1	12.1053651728639	11.6856582510227	11.9744502410992	11.8654963035876	11.4395139148597	11.0247312121336	11.7007505356234	12.2798577043083	11.3338210161179	12.2794796948026	11.0548723318938	11.7922916097441	11.5866028263977	11.0129345615064
ENSG00000113389.16_NPR3	6.84375008074582	6.74941918581801	7.02191684318138	6.74376728305533	6.17831407884293	6.37783471347476	7.45193954932109	6.65703415218168	7.71150229932471	6.44638421056046	6.67579695306438	8.2849164177948	5.88166853947583	6.39326691331738
ENSG00000113391.19_FAM172A	9.07699048990701	9.35508079756499	9.42922273825479	9.64233964771723	9.87372456944174	9.03863039271433	9.84885798013071	9.64318376933873	9.46804640828892	9.25094907346576	8.75204717975883	9.45746688461035	9.23268469913671	9.09597484438903
ENSG00000113407.14_TARS1	9.57877417708265	9.55584317974123	9.49994739450069	9.71507305474567	10.5101680502422	11.3020066710249	10.6354387899091	10.9317689073709	10.443594295124	10.2216594379452	11.9032476139451	11.7298156195145	11.3385505674327	11.675602682518
ENSG00000113441.16_LNPEP	10.1431671546902	10.3756655104016	10.2871915569317	10.3647843274207	9.28095495278922	9.53783751904195	9.66967095326011	9.3437013529179	9.83442833393344	9.63032408344674	10.2845630776818	9.71303505367899	9.81399415365567	10.0522598866962
ENSG00000113448.19_PDE4D	9.14712975180806	9.51025237328531	9.36791879148957	9.64233964771723	8.22562029388055	7.84303025575282	8.35932099326238	7.15358216022961	8.64345470948055	8.86477876739574	8.56017601884612	9.93703715324411	9.30628612607121	8.04265818822586
ENSG00000113456.19_RAD1	9.3545410317696	9.20108186305837	9.30658664754244	9.34046781896863	9.20335666445738	9.69480819978096	9.02735770375509	9.44627022041395	9.00798343737371	9.04584504158744	9.46442867772998	9.57156864806976	9.86189604813099	9.7031803335116
ENSG00000113460.13_BRIX1	8.55101443193814	8.60642338271791	8.53635574518873	8.48906144610818	8.76175068472823	9.87854840361547	8.70879834660999	10.0186244180586	8.70469025712748	8.80288220761953	9.67417702268201	9.6720439421642	9.76768540497206	10.3328458180594
ENSG00000113494.17_PRLR	6.26311896069043	6.55271746150895	6.2172229110342	6.17567271538219	6.0581683511625	5.68284451378311	6.10013591276612	5.68284451378311	6.05368588026755	5.68284451378311	6.19733769597893	8.55377669092997	5.68284451378311	5.96035029054894
ENSG00000113504.21_SLC12A7	8.47174969765836	8.88570865118639	8.92072336126349	9.80010155293692	8.87492739486005	8.57345608805115	9.16100840665137	6.18734845670127	9.52625154236765	9.64038469505972	8.66736279020691	9.55849797953885	8.55909416020569	9.42630058730054
ENSG00000113522.14_RAD50	10.7644682551849	10.3274938145434	10.3331681782861	10.2954876991973	9.55661556052174	10.2242527833132	10.0896374997185	10.3804216489697	9.86255446641537	10.236071686074	10.6819753922536	10.7409300460016	10.5311693590955	10.6572097514841
ENSG00000113532.13_ST8SIA4	7.46111820217209	7.64361026879065	7.50867650072997	8.16614996466298	6.27381801549058	6.92075776578013	6.48861964243837	6.0404866650518	8.23933166310504	5.68284451378311	8.41101603883106	7.1351050596523	6.55918148601259	7.54798835392325
ENSG00000113552.16_GNPDA1	9.73250041745084	9.78268575783363	9.50943327937515	9.57723981243246	9.80042886132401	9.76649980575315	9.62590676683418	10.2269121398882	9.89273919541074	9.7104875346028	9.43705694351591	9.55849797953885	9.22083249515687	11.1103443457556
ENSG00000113555.6_PCDH12	7.60331252345468	7.26127836359212	7.61634878069882	7.62273422007123	6.47142022818144	6.97363857938876	6.40070794182236	6.9206472041186	6.50325662771161	6.68450213206549	7.40704594864355	6.53705686876084	6.4925949130547	6.58964560858917
ENSG00000113558.19_SKP1	13.2321154365024	12.9023255274663	13.0136058879544	13.0307268649593	12.1960003433734	11.4501694643711	11.8942873417748	11.8534160899112	11.6032637656227	11.6005710844399	11.4461270690314	12.2944672720935	11.969349118816	12.1083005248427
ENSG00000113569.16_NUP155	8.09147369379383	8.55590785274278	8.88449004575392	8.5136532015718	9.84650415588841	10.6876331251859	9.64169093677141	10.6167181765465	9.80297684631025	10.1044734089997	10.5268815873415	10.6429821604475	10.7849903545553	10.6970054562426
ENSG00000113575.10_PPP2CA	12.3943360860754	12.3055311310725	12.306695154045	12.4041791653948	11.590723229197	11.8369525321658	11.6061595649657	11.7253979485255	11.2679321984335	11.2546513267212	11.51611833633	12.1624791875742	12.1115487752758	11.9738817671688
ENSG00000113578.18_FGF1	10.6976854104659	10.4201412992374	10.4810141934508	10.8901635435472	9.53628276919482	8.15059950745924	8.0597505086403	9.044999820564	10.4013810957508	8.05972360016005	7.66597845445122	7.34545144467618	8.4104965407858	6.50545690920648
ENSG00000113580.15_NR3C1	10.3391566955553	10.4350186009533	10.1488271195124	10.5359252438482	10.7844460825361	10.1188140137028	10.8112809616119	10.7897592879485	10.923170021571	9.97951083544786	10.5973124961273	11.309713378082	10.4507472769812	10.7052740919637
ENSG00000113583.8_C5orf15	8.89122773412046	8.8731457306753	8.74978111417574	9.05301144501966	10.3403663754474	10.3012265342307	10.3713790868882	9.66976213660385	10.3644527039134	9.55607450366539	10.9277115883414	10.6108983873362	10.7161996180567	11.5278295183452
ENSG00000113593.12_PPWD1	8.19516079157967	8.36074925095821	8.27835496035381	8.46402510149528	8.31385634824904	9.38195140054097	8.70576498955392	8.43370755727293	8.63087875121638	9.12956402876566	9.0595199822394	8.75268443817693	8.88083354737047	9.0320094036529
ENSG00000113594.10_LIFR	8.6415567960515	10.2418269672661	10.8121136718721	10.0892791984093	12.0816471215712	10.5376557500921	9.57254751257033	11.0893333384577	10.947076522067	11.594140546289	9.69162854359757	9.91087731583976	9.80927239649216	9.16524977051321
ENSG00000113595.15_TRIM23	10.0331733921218	10.515203017012	10.4604530060588	10.7940111542866	9.30122070812207	8.64719611917984	8.72984981621138	8.96088990064991	8.89751665426496	8.98361983128549	8.91414798568014	8.92098028250736	8.75092738174693	8.8946845239819
ENSG00000113597.18_TRAPPC13	9.0655915943976	8.97652417318649	8.89545815909594	9.17688391348984	8.6891878854553	9.02562397927483	8.61480601666305	8.57921311007123	8.69567415301469	8.73180714326837	8.83894701377607	8.78863951588464	8.57047272545257	8.63886949938288
ENSG00000113615.13_SEC24A	7.5223665135584	8.03834301019553	8.24967459031882	8.23353889024154	9.76450982182503	9.98781004521991	9.54426208836508	9.77315108584395	9.75518118101547	9.6912668096198	10.5672495232153	9.64228152379997	10.1350629814223	10.5765643483376
ENSG00000113621.15_TXNDC15	10.1196443990729	10.343355446919	10.1244135264766	10.2401470897879	10.4134901609338	9.97039249519992	10.212838104669	10.1815571696966	9.83982840441043	9.9635971935123	10.0390633758443	10.0518524469486	10.1148196216256	10.0365953044382
ENSG00000113638.14_TTC33	9.75619827562012	10.229683965635	10.0534385966811	10.404040014078	8.26413634888721	8.42517188392449	8.24559048017814	8.46052105715261	8.43081861693758	8.8961461427358	8.67527668957029	8.78863951588464	7.93902939267381	9.33642336157497
ENSG00000113643.9_RARS1	9.41249398373088	9.34607005122543	9.29014289009809	9.18597926591051	9.74988621990749	9.38398353527474	10.097654923916	9.98127632162925	9.86652782263993	9.30690925446622	10.8617948003063	10.5397759319666	10.4697857179588	10.8524913256834
ENSG00000113645.15_WWC1	9.91404849412689	10.0214002783583	10.5852275505762	10.2772764933467	10.0640936096768	7.62091146334925	10.0141823228896	10.6925153950963	10.2435496435154	9.57368909006526	9.14121124819639	9.11807864124419	7.77271317498384	5.8432270622984
ENSG00000113648.16_MACROH2A1	11.1245087639095	11.0405112745043	10.7734323548334	10.8846273629659	11.2644256792955	12.0571064086042	11.5254095236423	12.1840676915959	11.1389825245927	11.8225418095623	11.0262148516245	12.3003413242723	11.6012014825131	12.3697092966984
ENSG00000113649.13_TCERG1	9.92453626926516	9.73356933065981	9.60540880390787	9.85788850509518	10.0258052496482	10.6949814080245	9.95612982852287	10.7957855085556	9.9159267366642	10.6518102722733	10.5160675400564	10.6063852153032	10.7550937867684	10.3441931059929
ENSG00000113657.13_DPYSL3	11.0538225027378	11.4037418960421	11.3378867565223	11.6546528999064	13.3668196640579	11.5726045543246	15.2250665175815	11.6245934492226	14.6708892422444	13.0876690892918	13.2087131456021	13.2521674062888	14.9937672023224	10.4451175888225
ENSG00000113658.18_SMAD5	7.8745991492122	9.03397817367708	9.03739281476738	8.95688239250219	10.4518627207587	10.7303762420637	10.5768982321571	11.0115948454985	10.7350499733522	10.8104704382435	10.8114047105086	11.0772017280857	10.9686862686969	11.1157284447192
ENSG00000113712.19_CSNK1A1	11.0092909805713	11.2938937069382	11.5005917438004	11.469298625128	12.2573081728353	11.9777233160307	12.4066604240733	12.4455077969076	11.8274885532634	11.7966400626134	12.2061284949382	12.1750175098135	12.4828327607098	11.5748857497103
ENSG00000113716.13_HMGXB3	9.59201509775278	9.6898321328138	9.36791879148957	9.4699604443536	9.89513490103829	10.4505892021042	10.3184922985562	10.0735955361671	10.2137441748245	9.66687221772112	10.8863438759513	9.74302620837295	10.4253066278798	11.1992459727237
ENSG00000113719.16_ERGIC1	10.1821180319067	10.1951274502325	10.3867240182167	10.2588316549169	11.0281066612322	11.4535409454227	11.0603893971019	11.5809171584658	10.9937314174917	10.795592603958	11.6069970267076	12.3532350971435	11.3574869357552	11.7448409941632
ENSG00000113721.14_PDGFRB	8.64670400397301	9.45689952866349	8.78960486020238	9.42468556409111	8.67671979498752	8.01113599896823	8.18052380366475	8.36430038943439	9.18483576982494	9.60998808248111	12.5815248959101	8.25679010799768	8.13945045284033	7.92562073453124
ENSG00000113732.9_ATP6V0E1	8.49486301090493	9.10534305751234	9.57186674599145	8.95332530139992	9.85881732781826	9.65840788914909	10.2908020264479	9.11609461014788	9.98697521397803	9.42434593092302	10.471979936164	10.4778634804775	8.91077863441041	10.4789611199297
ENSG00000113734.18_BNIP1	7.85634424011102	7.89183723720905	8.10289287632563	7.66939737775294	7.81797888565297	7.8306040275695	7.91620837540728	7.97715014154316	7.50861264056537	7.73308515091679	7.99585587869606	8.41748760415845	8.18520855673483	8.06416975319392
ENSG00000113739.11_STC2	6.98711053049619	7.20633188604834	6.57328704933843	7.75788592672227	6.17831407884293	6.32307560207656	7.02296973440165	5.97510639371777	6.91933305595117	6.01659436100509	12.2775835643412	8.80787007775915	10.1880946842092	8.55698888880084
ENSG00000113742.14_CPEB4	10.1395732427994	10.5527058922593	11.0660241042321	11.1945289924237	10.4144157887525	8.60200952923333	9.72700268270313	10.0141936153808	9.01520983486337	10.1272605822526	9.43244350864462	9.19758484722003	8.99976451865566	9.63882288544122
ENSG00000113749.7_HRH2	10.3686064471382	9.59813179859214	9.69118963501934	9.79023976637436	6.53289682516724	7.01158586257247	7.67285127534274	7.20181086071569	7.21939804500828	5.87582114587221	6.54076500866719	5.68284451378311	6.639999101421	5.68284451378311
ENSG00000113758.13_DBN1	11.7711123775774	11.6501654108338	11.7059739206563	11.6022354459535	11.9116878584681	11.7198545581237	12.551408891269	11.9629851476605	11.6119441946426	12.3900062375704	12.1210016423267	11.7273258435868	12.2840209993569	10.1993896047171
ENSG00000113761.12_ZNF346	8.94209129034453	8.69154499193651	8.82450545704841	8.58491749516481	8.88035411156547	8.95873476487211	8.58201352615366	8.86815004766877	8.87911666005366	8.94873477397075	8.80698618245093	9.48142412145103	9.05701192067413	8.72723220036378
ENSG00000113763.12_UNC5A	11.4533770387193	11.3858232287355	11.3023412484956	11.3125800742306	6.74010506356634	5.95766986836285	6.79427222425265	6.47463128000276	6.20586950374719	7.03836897528117	5.98093331490752	5.9636104210119	5.88166853947583	5.68284451378311
ENSG00000113790.11_EHHADH	7.02461928585649	7.52897582757549	8.11575201000447	7.82454253444824	7.57899394449166	7.5986579836413	7.56373329264115	6.59344777995592	7.00265065946747	7.46864811300226	6.43560909945085	7.3645293686213	6.76516595018155	8.02812249946141
ENSG00000113805.8_CNTN3	8.64670400397301	8.78191732778628	9.04723956124305	9.27102415248616	6.89517964543812	5.68284451378311	5.68284451378311	5.68284451378311	5.68284451378311	5.68284451378311	5.68284451378311	5.68284451378311	5.68284451378311	5.68284451378311
ENSG00000113810.16_SMC4	8.41828727292446	8.14389983868519	8.08337068992401	8.03428334355229	12.3908165469672	12.1284359757823	11.3474900756916	11.803905647442	11.207244764686	11.8298576564625	11.4109815250432	12.8154975200018	12.6937347183479	11.6651924001
ENSG00000113811.11_SELENOK	9.64632594551393	9.70573186182504	9.85801542775786	9.76629082811069	10.5477659219824	9.79420110363318	9.2791093943793	9.52332709453462	9.33058523657903	9.63703901224958	9.14687015345158	9.62984417581236	9.62263109623438	9.31340227424401
ENSG00000113812.14_ACTR8	8.47756430649604	8.57164732115265	8.90634158223614	8.47910119151394	9.74988621990749	8.98587144342792	9.2401291024617	9.40838378188658	9.44159354862104	9.37691907586265	9.39261498823164	9.46949575634958	9.73651289283564	8.79369688972889
ENSG00000113838.13_TBCCD1	7.90151367523231	7.84585112262183	7.7327501390859	7.59388400834579	8.81664695656289	8.81462035689613	8.50000492223143	8.43821277669843	8.30084197209806	8.20648255276136	7.96304480373511	8.38767864597358	8.81262333446932	8.21540002228945
ENSG00000113845.10_TIMMDC1	9.75619827562012	9.7301190960695	9.88190091574811	9.69194362063107	10.5942397367766	9.96228177245563	9.74901649144702	10.011232131339	9.83982840441043	9.62526712210546	9.90270593042237	9.15341176381826	10.5003176236723	9.78680819621589
ENSG00000113851.15_CRBN	9.6714810939628	9.95946589322945	10.0141003700153	10.1613535431268	9.53457523885816	8.66419327653297	8.98815507717135	8.72197809660322	8.91309913665971	9.11755821921952	8.44402764112755	8.60254277059009	8.45636479335171	8.45404256194844
ENSG00000113916.18_BCL6	9.10323664097896	9.94318336695199	9.59208624735804	9.90249767537663	10.2141859026549	8.9504910487099	10.1980034329231	9.24588501074926	9.14154880726977	10.7653677833563	9.72024984546981	10.5197530454739	8.76414327859653	9.67192763874146
ENSG00000113966.10_ARL6	9.09951681524493	9.22342535071578	9.27071528025768	9.24806698860119	8.02476712259813	8.04340570179935	7.46744760839138	7.49270569116642	7.73011071053165	7.54788911763304	7.64067307745176	7.74391292799499	7.85211082147735	8.15026767484984
ENSG00000113971.21_NPHP3	7.6144594937967	7.38341089493608	8.2203776160259	7.84068546434713	8.92827664929337	8.50698241347654	8.77681223737293	7.66467113959693	8.39384863862751	8.76315267387447	8.72184215409928	9.33344463851714	8.9137384550235	8.34858544217768
ENSG00000114019.15_AMOTL2	9.45663899932633	9.97556574155938	9.50232477835223	9.81379503315406	10.1399793496004	9.31107599881881	11.8664600421046	9.39020058976882	11.2025493238841	9.86135921127478	11.150211596732	11.7791298771531	11.3210169035314	8.81035013609024
ENSG00000114021.12_NIT2	9.12169078048822	9.07831878667125	9.04068268008992	9.19801651183398	9.30724460091537	8.81158211211181	8.64684477477082	8.86815004766877	8.73139532066835	8.27430141469595	8.81057348010774	9.3356391717375	9.46921002495442	9.26170706710518
ENSG00000114023.15_FAM162A	10.413912196504	10.1390876418806	10.6677107832252	10.7500284327584	9.12127450204263	8.74939474373602	8.3515031990172	7.89235100010599	8.07923480583211	8.03888783241379	7.496342176615	9.22865450273719	8.53992040970197	8.42706345553968
ENSG00000114026.22_OGG1	8.93374036751627	8.65148143273516	8.74167887580465	8.5521150982283	9.4263551663554	8.89139591297234	8.92203591110373	9.10215811355993	8.62454800575433	8.4976823813319	8.35251665371009	8.55377669092997	9.19682740563166	8.44331408171718
ENSG00000114030.13_KPNA1	10.0581432107236	10.2870569954388	10.1197894287658	10.4156108218854	10.862440877843	10.5340173875634	10.1514581316603	10.3111383364317	10.1833075159912	10.6780108007852	10.1454420202112	10.8760167821765	10.98130189384	9.82787256578022
ENSG00000114054.14_PCCB	9.41845950196613	9.65203121895296	9.63385555287071	9.67916827330974	10.9963389152246	10.2129121931751	10.3135865532599	9.80087982469076	9.92611321450257	10.306042160605	9.56474680499323	10.5973162003086	10.1734909484765	9.11778082281463
